model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Huawei P8lite ALE-L04|||Released 2015, May|||131g, 7.7mm thickness|||Android 4.4.4, EMUI 3|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||2200|||mAh|||Li-Ion|||2|||Black, White, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-lite1.jpg
Huawei Y7|||Released 2017, July|||165g, 8.4mm thickness|||Android 7.0, EMUI 5.1|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||12|||MP|||1080p|||2|||GB RAM|||Snapdragon 435|||4000|||mAh|||Li-Ion|||2|||Grey/Prestige, Gold/Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y71.jpg
Huawei nova 4|||Released 2018, December|||172g, 7.8mm thickness|||Android 9.0, EMUI 9|||128GB storage, no card slot|||6.4"|||1080x2310 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Kirin 970|||3750|||mAh|||Li-Po|||2|||Aurora Blue, Red, White, Black|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-4-.jpg
Huawei MediaPad M6 8.4|||Released 2019, July|||320g, 7.4mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||8.4"|||2560x1600 pixels|||13|||MP|||1080p|||4|||GB RAM|||Kirin 980|||6100|||mAh|||Li-Po|||1|||Champagne Gold|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m6-84.jpg
Huawei MediaPad M2 8.0|||Released 2015, May|||330g, 7.8mm thickness|||Android 5.1, EMUI 3.1|||16GB/32GB storage, microSDXC|||8.0"|||1200x1920 pixels|||8|||MP|||Video recorder|||2/3|||GB RAM|||Kirin 930|||4800|||mAh|||Li-Po|||1|||Silver, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2.jpg
Huawei Y6 (2018)|||Released 2018, May|||150g, 7.8mm thickness|||Android 8.0, EMUI 8|||16GB storage, microSDXC|||5.7"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 425|||3000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||16GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-2018.jpg
Huawei Mulan|||Cancelled|||6.5mm thickness|||Android 4.4.2, EMUI 2.3|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||2160p|||3|||GB RAM|||Kirin 920|||MISSING|||MISSING|||Li-Ion|||1|||Black, white|||16GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mulan-r.jpg
Huawei Mate 40|||Released 2020, December 21|||188g (Glass) / 184g (Leather), 8.8mm thickness|||Android 10, EMUI 11, no Google Play Services|||128GB/256GB storage, NM|||6.5"|||1080x2376 pixels|||50|||MP|||2160p|||8|||GB RAM|||Kirin 9000E 5G|||4200|||mAh|||Li-Po|||2|||Silver, White, Black, Green, Yellow|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-40.jpg
Huawei Y3 (2018)|||Released 2018, May|||175g, 9.5mm thickness|||Android 8.0 Oreo|||8GB storage, microSDXC|||5.0"|||480x854 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6737M|||2280|||mAh|||Li-Ion|||2|||Gold, White, Gray|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y3-2018.jpg
Huawei Y625|||Released 2015, April|||160g, 9.6mm thickness|||Android 4.4.2, EMUI Lite 2.3|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||480x854 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 200|||2000|||mAh|||Li-Po|||2|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y625.jpg
Huawei Mate 40 Pro|||Released 2020, November 01|||212g, 9.1mm thickness|||Android 10, EMUI 11, no Google Play Services|||128GB/256GB/512GB storage, NM|||6.76"|||1344x2772 pixels|||50|||MP|||2160p|||8|||GB RAM|||Kirin 9000 5G|||4400|||mAh|||Li-Po|||2|||Mystic Silver, White, Black, Green, Yellow|||128GB,256GB,512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate40-pro.jpg
Huawei T208|||Released 2008|||75g, 14mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t208.jpg
Huawei U8500 IDEOS X2|||Released 2010, 3Q|||115g, 12.8mm thickness|||Android 2.1, up to 2.2|||512MB 256MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||144p|||256|||MB RAM|||MISSING|||1150|||mAh|||Li-Ion|||1|||Black/Silver|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8500-new.jpg
Huawei U1100|||Released 2008|||MISSING|||Feature phone|||No card slot|||1.8"|||176x220 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u1100.jpg
Huawei Ascend Mate|||Released 2013, March|||198g, 9.9mm thickness|||Android 4.1, up to 4.2.2, EMUI 1.5|||8GB storage, Yes|||6.1"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Huawei K3V2|||4050|||mAh|||Li-Ion|||1|||Crystal Black, Pure White|||8GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate-new.jpg
Huawei Watch Fit Elegant|||Released 2021, March 26|||27g, 10.7mm thickness|||Proprietary OS|||4GB storage, no card slot|||1.64"|||280x456 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Frosty White, Midnight Black|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-fit-elegant.jpg
Huawei Ascend Mate7|||Released 2014, October|||185g, 7.9mm thickness|||Android 4.4.2, up to 6.0, EMUI 3.1|||16GB/32GB storage, microSDXC|||6.0"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Kirin 925|||4100|||mAh|||Li-Po|||1|||Obsidian black, Moonlight silver, Amber gold|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate7.jpg
Huawei MediaPad|||Released 2011, Q3|||390g, 10.5mm thickness|||Android 3.2, up to 4.0|||5GB storage, microSDHC|||7.0"|||800x1280 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon S3|||4100|||mAh|||Li-Po|||1|||shadow black, classic brown, passion pink|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/Huawei-MediaPad.jpg
Huawei nova 5i|||Released 2019, June|||178g, 8.3mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, microSDXC|||6.4"|||1080x2310 pixels|||24|||MP|||1080p|||6/8|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Black, Gradient Blue, Red|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-lite-2019-.jpg
Huawei nova 9 Pro|||Released 2021, September 30|||186g, 8mm thickness|||HarmonyOS 2.0|||128GB/256GB storage, no card slot|||6.72"|||1236x2676 pixels|||50|||MP|||2160p|||8|||GB RAM|||Snapdragon 778G 4G|||4000|||mAh|||Li-Po|||2|||Black, Blue, Green, Violet|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-9-pro-5g-.jpg
Huawei T261L|||Released 2008, Q3|||MISSING|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-261l.jpg
Huawei Ascend Y200|||Released 2012, May|||120g, 11.7mm thickness|||Android 2.3|||256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1400|||mAh|||Li-Ion|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y200.jpg
Huawei P40 lite|||Released 2020, March 02|||183g, 8.7mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB storage, NM|||6.4"|||1080x2310 pixels|||48|||MP|||1080p|||6|||GB RAM|||Kirin 810|||4200|||mAh|||Li-Po|||2|||Black, Emerald Green, Light Pink/Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p40-lite.jpg
Huawei U9150|||Released 2009, August|||MISSING|||Feature phone|||microSD slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1300|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u9150.jpg
Huawei U120|||Released 2007, Q1|||90g, 15.5mm thickness|||Feature phone|||microSD slot|||1.8"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u120.jpg
Huawei U121|||Released 2007, Q2|||90g, 14.5mm thickness|||Feature phone|||microSD slot|||1.8"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u121.jpg
Huawei nova 5|||Released 2019, June|||171g, 7.3mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, NM|||6.39"|||1080x2340 pixels|||48|||MP|||1080p|||8|||GB RAM|||Kirin 810|||3500|||mAh|||Li-Po|||2|||Black, Purple, Green|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-5-.jpg
Huawei Mate 20 Pro|||Released 2018, October 31|||189g, 8.6mm thickness|||Android 9.0, EMUI 9.1|||128GB/256GB storage, NM|||6.39"|||1440x3120 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 980|||4200|||mAh|||Li-Po|||2|||Emerald Green, Midnight Blue, Twilight, Pink Gold, Black|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20-pro-1.jpg
Huawei MediaPad T2 7.0 Pro|||Released 2016, September|||250g, 8.2mm thickness|||Android 5.1, EMUI 3.1|||16GB/32GB storage, microSDXC|||7.0"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 615|||4360|||mAh|||Li-Po|||2|||White, Gold, Blue, Pink|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t2-pro.jpg
Huawei U8100|||Released 2010, July|||104g, 13.8mm thickness|||Android 2.1|||microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1150|||mAh|||Li-Ion|||1|||Pink|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8100.jpg
Huawei Ascend Y210D|||Released 2013, March|||120g, 12.4mm thickness|||Android 2.3.6|||512MB 256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||2|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1700|||mAh|||Li-Ion|||2|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y210d.jpg
Huawei Mate 30 Pro 5G|||Released 2019, October 23|||198g, 8.8mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB/256GB/512GB storage, NM|||6.53"|||1176x2400 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990 5G|||4500|||mAh|||Li-Po|||2|||Black, Space Silver, Cosmic Purple, Emerald Green, Orange, Forest Green|||128GB,256GB,512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate30-pro-5g.jpg
Huawei P smart Pro 2019|||Released 2019, December|||206g, 8.8mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||6|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Midnight Black, Breathing Crystal|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y9s.jpg
Huawei nova 3i|||Released 2018, July 27|||169g, 7.6mm thickness|||Android 8.1, up to Android 9.0, EMUI 9.0|||64GB/128GB storage, microSDXC|||6.3"|||1080x2340 pixels|||16|||MP|||1080p|||4/6|||GB RAM|||Kirin 710|||3340|||mAh|||Li-Ion|||2|||Black, Pearl White, Iris Purple|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-3i.jpg
Huawei T201|||Released 2008|||MISSING|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Grey, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t201.jpg
Huawei Mate 40E 4G|||Released 2021, June 29|||188g, 8.8mm thickness|||HarmonyOS 2.0|||128GB/256GB storage, NM|||6.5"|||1080x2376 pixels|||64|||MP|||2160p|||8|||GB RAM|||Kirin 990E|||4200|||mAh|||Li-Po|||2|||Silver, White, Black|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-40.jpg
Huawei Mate 20 RS Porsche Design|||Released 2018, December|||187g, 9.7mm thickness|||Android 9.0, EMUI 9.1|||256GB/512GB storage, NM|||6.39"|||1440x3120 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 980|||4200|||mAh|||Li-Po|||2|||Black, Red (China only)|||256GB,512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20-rs-porsche-design-red.jpg
Huawei MatePad 11 (2021)|||Released 2021, July 13|||485g, 7.3mm thickness|||HarmonyOS 2.0|||64GB/128GB/256GB storage, microSDXC|||10.95"|||2560x1600 pixels|||13|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 865|||7250|||mAh|||Li-Po|||1|||Matte Gray|||64GB,128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-11-2021.jpg
Huawei Ascend G500|||Released 2012, November|||156g, 11mm thickness|||Android 4.0.4|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||MT6575|||1930|||mAh|||Li-Po|||2|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g500-shine-pro-u8836d.jpg
Huawei MatePad Pro 12.6 (2021)|||Released 2021, June 25|||609g, 6.7mm thickness|||HarmonyOS 2.0|||128GB/256GB/512GB storage, NM|||12.6"|||2560x1600 pixels|||13|||MP|||2160p|||4-12|||GB RAM|||Kirin 9000E 5G|||10050|||mAh|||Li-Po|||1|||Matte Gray, Green, Silver|||128GB,256GB,512GB|||4GB,8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-pro-126-2021-new.jpg
Huawei Mate 8|||Released 2015, November|||185g, 7.9mm thickness|||Android 6.0, up to 7.0, EMUI 4|||32GB/64GB/128GB storage, microSDXC|||6.0"|||1080x1920 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||Kirin 950|||4000|||mAh|||Li-Po|||1|||Champagne Gold, Moonlight Silver, Space Gray, Mocha Brown|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-8r1.jpg
Huawei Y6s (2019)|||Released 2020, May|||150g, 8mm thickness|||Android 9.0, EMUI 9.1|||32GB/64GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P35|||3020|||mAh|||Li-Po|||2|||Orchid Blue, Starry Black|||32GB,64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6s.jpg
Huawei Ascend Q M5660|||Released 2012, August|||132.2, 12.7mm thickness|||Android 2.3|||microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-q.jpg
Huawei MediaPad 7 Lite|||Released 2012, September|||370g, 11mm thickness|||Android 4.0.4|||8GB storage, microSDHC|||7.0"|||600x1024 pixels|||3|||MP|||720p|||1|||GB RAM|||MISSING|||4100|||mAh|||Li-Po|||1|||Black/Silver|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-7-lite.jpg
Huawei Ascend G7|||Released 2014, October|||165g, 7.6mm thickness|||Android 4.4.2, up to 6, EMUI 3|||16GB storage, microSDHC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 410|||3000|||mAh|||Li-Po|||1|||Black, white|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g7.jpg
Huawei T552|||Released 2009|||110g, 15.5mm thickness|||Feature phone|||microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black, Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t552.jpg
Huawei Ascend D2|||Released 2013, March|||170g, 9.4mm thickness|||Android 4.1|||32GB storage, no card slot|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Huawei K3V2|||3000|||mAh|||Li-Ion|||1|||Crystal Blue, Pure White|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-d2-new.jpg
Huawei G6150|||Released 2011, January|||9.9mm thickness|||Feature phone|||128MB storage, microSDHC slot|||2.41"|||320x240 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||2|||Silver, Red, Blue, Green, White|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g6150d.jpg
Huawei Ascend G526|||Released 2013, July|||150g, 9.9mm thickness|||Android 4.1|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||MISSING|||1950|||mAh|||Li-Ion|||1|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g526-new.jpg
Huawei Mate X|||Released 2019, November|||295g, 5.4mm thickness|||Android 9.0, EMUI 9.1|||512GB storage, NM|||8.0"|||2200x2480 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 980|||4500|||mAh|||Li-Po|||2|||Interstellar Blue|||512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-x-.jpg
Huawei Summit|||Released 2012, October|||125g, 12.2mm thickness|||Android 2.3.6|||512MB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1400|||mAh|||Li-Ion|||1|||Black|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-summit.jpg
Huawei Ascend D quad XL|||Released 2012, September|||150g, 10.9mm thickness|||Android 4.0|||8GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Huawei K3V2|||2600|||mAh|||Li-Po|||1|||Metallic black, Ceramic white|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-d-quad-xl-new.jpg
Huawei Ascend G630|||Released 2014, March|||160g, 7.8mm thickness|||Android 4.3, EMUI Lite 2|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||720x1280 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 200|||2000|||mAh|||Li-Ion|||1|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g630.jpg
Huawei Mate 40E|||Released 2021, March 18|||188g, 8.8mm thickness|||Android 10, EMUI 11, no Google Play Services|||128GB/256GB storage, NM|||6.5"|||1080x2376 pixels|||64|||MP|||2160p|||8|||GB RAM|||Kirin 990E 5G|||4200|||mAh|||Li-Po|||2|||Silver, White, Black|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-40.jpg
Huawei P40 lite E|||Released 2020, March 12|||176g, 8.1mm thickness|||Android 9.0, EMUI 9, no Google Play Services|||64GB storage, microSDXC|||6.39"|||720x1560 pixels|||48|||MP|||1080p|||4|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Aurora Blue, , Midnight Black|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y7p-.jpg
Huawei Ascend P7 Sapphire Edition|||Released 2014, September|||124g, 6.5mm thickness|||Android 4.4.2, EMUI 2.3|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 910T|||2500|||mAh|||Li-Po|||1|||Black, white, pink|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p7-sapphire-edition.jpg
Huawei P50|||Released 2021, October 04|||181g, 7.9mm thickness|||HarmonyOS 2.0|||128GB/256GB storage, NM|||6.5"|||1224x2700 pixels|||50|||MP|||2160p|||8|||GB RAM|||Snapdragon 888 4G|||4100|||mAh|||Li-Po|||2|||Black, Gold, White|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p50.jpg
Huawei Ascend G615|||Released 2013, March|||145g, 10.5mm thickness|||Android 4.0, up to 4.1|||8GB storage, microSDHC|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Huawei K3V2|||2150|||mAh|||Li-Po|||1|||Metallic black, Ceramic white|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/ascend-g615.jpg
Huawei Mate 9|||Released 2016, December|||190g, 7.9mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||32GB/64GB storage, microSDXC|||5.9"|||1080x1920 pixels|||20|||MP|||2160p|||4|||GB RAM|||Kirin 960|||4000|||mAh|||Li-Po|||2|||Agate Red, Topaz Blue, Space Gray, Moonlight Silver, Champagne Gold, Mocha Brown, Ceramic White, Black, Obsidian Black|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-9.jpg
Huawei U7520|||Released 2010|||105g, 13.5mm thickness|||Feature phone|||1GB 512MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||QSC6270|||1000|||mAh|||Li-Ion|||1|||White, Blue, Orange|||1GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u7520.jpg
Huawei Ascend G330|||Released 2012, October|||130g, 11.2mm thickness|||Android 4.0|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||Snapdragon S4 Play|||1500|||mAh|||Li-Ion|||1|||Matt Black, Luxury Silver|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g330.jpg
Huawei Y7 Prime|||Released 2017, June|||165g, 8.4mm thickness|||Android 7.0, EMUI 5.1|||32GB storage, microSDXC|||5.5"|||720x1280 pixels|||12|||MP|||1080p|||3|||GB RAM|||Snapdragon 435|||4000|||mAh|||Li-Ion|||2|||Gray, Silver, Prestige Gold, Black, Aurora Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-7-plus-new.jpg
Huawei Fusion 2 U8665|||Released 2012, October|||124.2g, 11.7mm thickness|||Android 2.3|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1400|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-att-fusion-2.jpg
Huawei Watch GT 3|||Released 2021, November 11|||35g (42mm) / 42.6g (46mm), 11mm thickness|||HarmonyOS 2.0|||4GB 32MB RAM storage, no card slot|||1.43"|||466x466 pixels|||MISSING|||MISSING|||MISSING|||32|||MB RAM|||MISSING|||455|||mAh|||Li-Po|||1|||Black, Steel, Gold|||4GB|||32MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-gt3-new.jpg
Huawei Watch Fit|||Released 2020, September 03|||21g, 10.7mm thickness|||Proprietary OS|||4GB storage, no card slot|||1.64"|||280x456 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Graphite Black, Sakura Pink, Mint Green|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-fit.jpg
Huawei P20 lite|||Released 2018, March 26|||145g, 7.4mm thickness|||Android 8.0, up to Android 9.0, EMUI 9.0|||32GB/64GB/128GB storage, microSDXC|||5.84"|||1080x2280 pixels|||16|||MP|||1080p|||4|||GB RAM|||Kirin 659|||3000|||mAh|||Li-Po|||2|||Klein Blue, Sakura Pink, Midnight Black|||32GB,64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-lite-.jpg
Huawei P50 Pro|||Released 2021, August 12|||195g, 8.5mm thickness|||HarmonyOS 2.0, EMUI 12|||128GB/256GB/512GB storage, NM|||6.6"|||1228x2700 pixels|||50|||MP|||2160p|||8/12|||GB RAM|||Kirin 9000|||4360|||mAh|||Li-Po|||2|||Golden Black, Cocoa Gold, Pearl White, Charm Pink|||128GB,256GB,512GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p50-pro.jpg
Huawei MediaPad M1|||Released 2014, May|||329g, 7.9mm thickness|||Android 4.2.2, EMUI 2|||8GB storage, microSDHC|||8.0"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Kirin 910|||4800|||mAh|||Li-Po|||1|||White, Tulip, Carnation, Lily/Lotus, Titanium Gray|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m1.jpg
Huawei Ascend Y201 Pro|||Released 2012, October|||125g, 11.7mm thickness|||Android 4.0|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||MISSING|||1400|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y201-pro.jpg
Huawei Ascend Mate2 4G|||Released 2014, January|||202g, 9.5mm thickness|||Android 4.3, up to 5.1, EMUI 2|||16GB storage, microSDXC|||6.1"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 400|||4050|||mAh|||Li-Ion|||1|||Crystal Black, Pure White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate2.jpg
