model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
ZTE Blade A7 Prime|||Released 2019, November|||165g, 8.1mm thickness|||Android 9.0|||32GB storage, microSDXC|||6.09"|||720x1560 pixels|||16|||MP|||1080p|||3|||GB RAM|||Helio A22|||3200|||mAh|||Li-Po|||2|||Silver|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7-prime.jpg
ZTE Blade G|||Released 2015, February|||120g, 9.8mm thickness|||Android 4.4.2|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||2|||MP|||Video recorder|||512|||MB RAM|||MT6572M|||1200|||mAh|||Li-Ion|||2|||Black, White|||4GB|||512MB|||MISSING
ZTE nubia Z7|||Released 2014, July|||8.9mm thickness|||Android 4.4.2, nubia UI 2|||32GB storage, no card slot|||5.5"|||1440x2560 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 801|||3000|||mAh|||Li-Ion|||2|||Black, White|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z7.jpg
ZTE nubia Z11 Max|||Released 2016, June|||185g, 7.4mm thickness|||Android 5.1.1, nubia UI 4|||64GB storage, microSDXC|||6.0"|||1080x1920 pixels|||16|||MP|||1080p|||4|||GB RAM|||Snapdragon 652|||4000|||mAh|||Li-Ion|||2|||Silver, Gray, Gold|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z11-max.jpg
ZTE Axon 7|||Released 2016, June|||175g, 7.9mm thickness|||Android 6.0.1, up to Android 8.0, MiFavor 5.2|||64GB storage, microSDXC|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||4|||GB RAM|||Snapdragon 820|||3250|||mAh|||Li-Ion|||2|||Ion Gold, Quartz Grey, Chromium Silver|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-7.jpg
ZTE Reef|||Released 2013, August|||127.6g, 11.2mm thickness|||Android 4.1|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon S2|||2500|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-reef.jpg
ZTE Grand X LTE T82|||Released 2012, November|||151g, 11.2mm thickness|||Android 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1900|||mAh|||Li-Ion|||1|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-lte.jpg
ZTE Blade A7s 2020|||Released 2020, November 03|||182g, 8.2mm thickness|||Android 10|||64GB storage, microSDXC|||6.5"|||720x1560 pixels|||16|||MP|||1080p|||3|||GB RAM|||Unisoc SC9863A|||4000|||mAh|||Li-Ion|||2|||Black, Blue|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7s-2020-optus-x-pro-telstra-evoke-plus-2.jpg
ZTE Racer|||Released 2010, July|||100g, 14.5mm thickness|||Android 2.1|||256MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1100|||mAh|||Li-Ion|||1|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-racer.jpg
ZTE Blade S6|||Released 2015, February|||154g, 7.7mm thickness|||Android 5.1, MiFavor 3|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||2400|||mAh|||Li-Ion|||2|||White, Aurora purple, Tahiti brown, Venice gold, Baroque red|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-s6.jpg
ZTE PF112 HD|||Cancelled|||8.5mm thickness|||Android 4.0|||8GB storage, microSDHC|||4.5"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||MISSING|||1650|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||MISSING
ZTE Blade Z Max|||Released 2017, August|||175g, 8.4mm thickness|||Android 7.1.1|||32GB storage, microSDXC|||6.0"|||1080x1920 pixels|||16|||MP|||1080p|||2|||GB RAM|||Snapdragon 435|||4080|||mAh|||Li-Ion|||1|||Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-z-max.jpg
ZTE Axon 11 SE 5G|||Released 2020, June 22|||184g, 8.8mm thickness|||Android 10, MiFavor 10.1|||128GB storage, microSDXC|||6.53"|||1080x2340 pixels|||48|||MP|||2160p|||6|||GB RAM|||Dimensity 800 5G|||4000|||mAh|||Li-Ion|||2|||Aurora Glamour, Aurora Glacier|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-11-se-5g1.jpg
ZTE nubia Z11 mini|||Released 2016, May|||138g, 8mm thickness|||Android 5.1.1, nubia UI 3.9|||64GB storage, microSDXC|||5.0"|||1080x1920 pixels|||16|||MP|||1080p|||3|||GB RAM|||Snapdragon 617|||2800|||mAh|||Li-Ion|||2|||Black, White, Gold|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z11-mini.jpg
ZTE Kis 3|||Released 2014, May|||120g, 11mm thickness|||Android 4.4.2|||512MB 256MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||3|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1400|||mAh|||Li-Ion|||1|||Black, Blue|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-kis-3.jpg
ZTE Axon Elite|||Released 2015, September|||9.3mm thickness|||Android 5.0|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 810|||3000|||mAh|||Li-Ion|||2|||Ion Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-elite-.jpg
ZTE Blade 20 5G|||Released 2021, February 20|||188g, 8.9mm thickness|||Android 10, MiFavor 10.5|||128GB storage, microSDXC|||6.52"|||720x1600 pixels|||16|||MP|||1080p|||6|||GB RAM|||Dimensity 720 5G|||4000|||mAh|||Li-Ion|||2|||Gray, Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-20-5g-r1.jpg
ZTE Memo|||Released 2011, October|||111g, 13mm thickness|||Feature phone|||microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1150|||mAh|||Li-Ion|||1|||Gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-memo.jpg
ZTE Axon Pro|||Released 2015, August|||172.9g, 9.4mm thickness|||Android 5.1.1, up to 6.0|||32GB/64GB storage, no card slot|||5.5"|||1440x2560 pixels|||13|||MP|||2160p|||4|||GB RAM|||Snapdragon 810|||3000|||mAh|||Li-Ion|||1|||Ion Gold, Chromium Silver, Phthalo Blue|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-pro-r.jpg
ZTE X990|||Released 2010, March|||90g, 12mm thickness|||Microsoft Windows Mobile 6.5 Professional|||5MB storage, microSDHC slot|||2.5"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||White|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-x990.jpg
ZTE Kis V788|||Released 2012, July|||120g, 11.5mm thickness|||Android 2.3|||512MB 256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||MISSING|||1400|||mAh|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-kis.jpg
ZTE Blade A3|||Released 2017, November|||164g, 8.2mm thickness|||Android 7.1|||32GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||3|||GB RAM|||MT6737T|||4000|||mAh|||Li-Ion|||2|||Blue, Black|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3.jpg
ZTE Blade A520|||Released 2017, May|||130g, 8.4mm thickness|||Android 7.0|||8GB/16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1/2|||GB RAM|||MT6737|||2400|||mAh|||Li-Ion|||2|||Gray|||8GB,16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-a520.jpg
ZTE Racer II|||Released 2011, September|||100g, 13.5mm thickness|||Android 2.2|||256MB 512MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black|||256MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-racer-ii.jpg
ZTE Blade L5 Plus|||Released 2016, April|||160g, 8.3mm thickness|||Android 5.1|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||MT6580|||2150|||mAh|||Li-Ion|||2|||Gray, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l5-plus-r.jpg
ZTE nubia N3|||Released 2018, March|||190g, 8.5mm thickness|||Android 7.1, nubia UI 5.1|||64GB storage, microSDXC|||6.01"|||1080x2160 pixels|||16|||MP|||1080p|||4|||GB RAM|||Snapdragon 625|||5000|||mAh|||Li-Po|||2|||Obsidian Black, Space Gold, Nebula Red|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-n3-.jpg
ZTE Light Tab 300|||Released 2012, September|||MISSING|||Android 4.0|||1GB RAM storage, To be confirmed slot|||7.0"|||800x1280 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||1GB|||MISSING|||MISSING
ZTE V880E|||Released 2012, May|||130g, 12mm thickness|||Android 2.3.6|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||MISSING|||1650|||mAh|||Li-Ion|||2|||Black|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-v880e.jpg
ZTE nubia Z11 mini S|||Released 2016, October|||158g, 7.6mm thickness|||Android 6, nubia UI 4|||64GB/128GB storage, microSDXC|||5.2"|||1080x1920 pixels|||23|||MP|||1080p|||4|||GB RAM|||Snapdragon 625|||3000|||mAh|||Li-Ion|||2|||Black, White, Gold|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z11-mini-r1.jpg
ZTE Blade D6|||Released 2015, August|||122g, 6.8mm thickness|||Android 5.0.2, MiFavor 3.2|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6735|||2200|||mAh|||Li-Ion|||2|||Pink, Gold, Gray, Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-d6.jpg
ZTE nubia Red Magic 7|||Released 2022, February 21|||215g, 9.5mm thickness|||Android 12, Redmagic 5.0|||128GB/256GB/512GB storage, no card slot|||6.8"|||1080x2400 pixels|||64|||MP|||4320p|||8-18|||GB RAM|||Snapdragon 8 Gen 1|||4500|||mAh|||Li-Po|||2|||Obsidian, Pulsar, Supernova|||128GB,256GB,512GB|||8GB,12GB,16GB,18GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-7.jpg
ZTE Blade Apex 3|||Released 2015, June|||149g, 9.6mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 410|||2000|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-apex-3.jpg
ZTE Blade V7|||Released 2016, February|||136g, 7.5mm thickness|||Android 6.0|||16GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6753|||2500|||mAh|||Li-Ion|||2|||Gold, Gray|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v7.jpg
ZTE E811|||Released 2009, April|||130g, 14.5mm thickness|||Feature phone|||microSDHC slot|||2.5"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-e811.jpg
ZTE Axon 20 5G|||Released 2020, September 10|||198g, 8mm thickness|||Android 10, MiFavor 10.5|||128GB/256GB storage, microSDXC|||6.92"|||1080x2460 pixels|||64|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||4220|||mAh|||Li-Ion|||2|||Black, Gold, Blue, Purple, Sunrise Yellow|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-20-5g.jpg
ZTE nubia Red Magic 6 Pro|||Released 2021, March 11|||220g, 9.7mm thickness|||Android 11, Redmagic 4.0|||128GB/256GB/512GB storage, no card slot|||6.8"|||1080x2400 pixels|||64|||MP|||4320p|||12-18|||GB RAM|||Snapdragon 888 5G|||5050|||mAh|||Li-Po|||2|||Eclipse Black, Moon Silver|||128GB,256GB,512GB|||12GB,16GB,18GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-6-pro.jpg
ZTE S30|||Released 2021, April 03|||184g, 7.9mm thickness|||Android 11, MyOS 11|||128GB/256GB storage, no card slot|||6.67"|||1080x2400 pixels|||64|||MP|||2160p|||8|||GB RAM|||Snapdragon 720G|||4000|||mAh|||Li-Ion|||2|||Black, Pink/Blue|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-s30.jpg
ZTE Nova 3.5|||Released 2013, Q3|||11mm thickness|||Android 4.0|||512MB 256MB RAM storage, microSDHC slot|||3.5"|||360x480 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nova-35.jpg
ZTE PF200|||Released 2012, Q4|||MISSING|||Android 4.0|||No card slot|||4.3"|||540x960 pixels|||8|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Brown|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-pf200.jpg
ZTE Xiang|||Released 2009, March|||120g, 11.9mm thickness|||Microsoft Windows Mobile 6.1 Professional|||256MB RAM storage, microSDHC slot|||2.5"|||320x240 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Black, Silver|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-xiang.jpg
ZTE Style Messanger|||Cancelled|||95g, 10.3mm thickness|||Feature phone|||To be confirmed slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-style-messenger.jpg
ZTE Blade X|||Released 2017, October|||156g, 8.9mm thickness|||Android 7.1.1|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 425|||3000|||mAh|||Li-Ion|||1|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x.jpg
ZTE nubia Z5S|||Released 2013, December|||126g, 7.6mm thickness|||Android 4.2.2|||16GB/32GB storage, no card slot|||5.0"|||1080x1920 pixels|||13|||MP|||2160p|||2|||GB RAM|||Snapdragon 800|||2300|||mAh|||Li-Ion|||1|||Black, White|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z5s.jpg
ZTE Blade Q Maxi|||Released 2014, January|||130g, 9.1mm thickness|||Android 4.2|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||MT6572|||2000|||mAh|||Li-Ion|||1|||White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-q-maxi.jpg
ZTE Blade V30 Vita|||Released 2021, August 16|||210g, 8.9mm thickness|||Android 11|||128GB storage, microSDXC|||6.82"|||720x1640 pixels|||48|||MP|||1080p|||3|||GB RAM|||MISSING|||5000|||mAh|||Li-Po|||2|||Black, Blue, Green|||128GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v30-vita.jpg
ZTE Axon 7s|||Released 2017, June|||170g, 7.9mm thickness|||Android 7, MiFavor 4|||128GB storage, microSDXC|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||6|||GB RAM|||Snapdragon 821|||3400|||mAh|||Li-Ion|||2|||Gold|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-7s.jpg
ZTE Axon 20 4G|||Released 2020, December 04|||198g, 8mm thickness|||Android 10, MiFavor 10.5|||128GB storage, microSDXC|||6.92"|||1080x2460 pixels|||64|||MP|||1080p|||6|||GB RAM|||Unisoc UMS512T |||4220|||mAh|||Li-Ion|||2|||Black|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-20-5g.jpg
ZTE Blade V2020 5G|||Released 2020, October 22|||184g, 8.8mm thickness|||Android 10, MiFavor 10.1|||128GB storage, microSDXC|||6.53"|||1080x2340 pixels|||48|||MP|||2160p|||6|||GB RAM|||Dimensity 800 5G|||4000|||mAh|||Li-Ion|||2|||Aurora Glamour|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-20-pro-5g.jpg
ZTE F600|||Released 2009|||90g, 13.5mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||MISSING
ZTE nubia M2 lite|||Released 2017, June|||164g, 7.5mm thickness|||Android 6, nubia UI 4|||32GB/64GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||MT6750|||3000|||mAh|||Li-Po|||2|||Black Gold, Champagne Gold|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-m2-lite.jpg
ZTE Grand X4|||Released 2016, September|||162g, 9.1mm thickness|||Android 6.0.1|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 425|||3140|||mAh|||Li-Ion|||1|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x4-z596.jpg
ZTE Kis 3 Max|||Released 2014, November|||135g, 9.1mm thickness|||Android 4.4.2|||4GB 512MB RAM storage, microSDHC slot|||4.5"|||480x854 pixels|||5|||MP|||720p|||512|||MB RAM|||MT6572|||1850|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-kiss-3-max.jpg
ZTE Blade 10 Prime|||Released 2019, November|||165g, 7.9mm thickness|||Android 9.0|||64GB storage, microSDXC|||6.3"|||1080x2280 pixels|||16|||MP|||1080p|||3|||GB RAM|||Helio P60|||3200|||mAh|||Li-Po|||2|||Black|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-10.jpg
ZTE Axon Max|||Released 2015, December|||188g, 7.5mm thickness|||Android 5.1|||32GB storage, microSDXC|||6.0"|||1080x1920 pixels|||16|||MP|||1080p|||3|||GB RAM|||Snapdragon 617|||4140|||mAh|||Li-Po|||2|||Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-max.jpg
ZTE Blade X3|||Released 2015, November|||160.9g, 8.9mm thickness|||Android 5.1|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6735P|||4000|||mAh|||Li-Ion|||2|||Black, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x3.jpg
ZTE Blade X9|||Released 2015, December|||160g, 8.6mm thickness|||Android 5.1, nubia UI 3|||16GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||3000|||mAh|||Li-Ion|||2|||White/Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x9.jpg
ZTE Coral200 Sollar|||Released 2007|||85g, 18.1mm thickness|||Feature phone|||4MB storage, no card slot||| |||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||690|||mAh|||Li-Ion|||1|||Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-coral200-sollar.jpg
ZTE N721|||Released 2011|||105g, 14.2mm thickness|||Android OS|||150MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black|||150MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-n721.jpg
ZTE Rio|||Released 2011|||90g, 12mm thickness|||Feature phone|||1MB storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black, Pink|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-rio.jpg
ZTE nubia N1|||Released 2016, July|||190g, 8.9mm thickness|||Android 6, nubia UI 4|||32GB/64GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P10|||5000|||mAh|||Li-Po|||2|||Silver, Gold|||32GB,64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-n1.jpg
ZTE Groove X501|||Released 2012, November|||127.6g, 13.9mm thickness|||Android 2.3|||1GB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||288p|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||1GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-groove.jpg
ZTE Obsidian|||Released 2015, September|||137.5g, 10.2mm thickness|||Android 5.1|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||480x854 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MT6735M|||1800|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-obsidian.jpg
ZTE E N72|||Released 2010, August|||130g, 11.9mm thickness|||Microsoft Windows Mobile Professional|||100MB storage, microSDHC slot|||2.5"|||320x240 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1300|||mAh|||Li-Ion|||1|||Black|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/ZTE-E-N72.jpg
ZTE Sonata 2|||Released 2015, June|||11.4mm thickness|||Android 4.4|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MISSING|||1650|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-sonata-2.jpg
ZTE Blade L3 Plus|||Released 2015, April|||150g, 9mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||13|||MP|||Video recorder|||1|||GB RAM|||MT6582|||2000|||mAh|||Li-Ion|||2|||Black, White, Yellow, Blue|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l3-plus.jpg
ZTE Flash|||Released 2012, November|||142g, 9.7mm thickness|||Android 4.0.4|||8GB storage, microSDXC|||4.5"|||720x1280 pixels|||12|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1780|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-flash.jpg
ZTE Blade A2 Plus|||Released 2017, February|||189g, 9.8mm thickness|||Android 6.0, MiFavor UI|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||4|||GB RAM|||MT6750T|||5000|||mAh|||Li-Ion|||2|||Gold|||32GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a2-plus.jpg
ZTE Open L|||Cancelled|||9.4mm thickness|||Firefox OS 2.2|||8GB storage, microSDHC|||5.0"|||480x854 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 210|||2200|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-open-l.jpg
ZTE Axon Watch|||Released 2015, October|||49g, 11.5mm thickness|||Tencent OS|||4GB 512MB RAM storage, no card slot|||1.4"|||400x400 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon 400|||300|||mAh|||Li-Ion|||1|||Black/Rose Gold, Silver/Yellow Gold|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-watch.jpg
ZTE Light Tab 2 V9A|||Released 2012, February|||389g, 12.6mm thickness|||Android 2.3|||4GB 512MB RAM storage, microSDHC slot|||7.0"|||600x1024 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S2|||3400|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-light-tab-2-v9a-ofic.jpg
ZTE V875|||Released 2012, Q4|||125.4g, 11.3mm thickness|||Android 2.3|||microSDHC slot|||3.2"|||360x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-v875.jpg
ZTE Blade V10 Vita|||Released 2019, March|||150g, 8.1mm thickness|||Android 9.0|||32GB/64GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Unisoc SC9863A|||3200|||mAh|||Li-Ion|||2|||Black, Green|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v10-vita.jpg
ZTE nubia Z5|||Released 2012, December|||126g, 7.6mm thickness|||Android 4.1.1|||32GB storage, no card slot|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 600|||2300|||mAh|||Li-Ion|||1|||White, Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z5-new.jpg
ZTE Blade V7 Plus|||Released 2017, August|||136g, 8mm thickness|||Android 6.0|||16GB/32GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||MT6753|||2540|||mAh|||Li-Ion|||2|||Platinum Grey, Ion Gold, Deep Gray|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v7-plus-.jpg
ZTE Grand Era U895|||Released 2012, September|||110g, 8.6mm thickness|||Android 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Nvidia Tegra 3|||1800|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-grand-era-u895.jpg
