model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG GD350|||Released 2010, April|||94g, 15.9mm thickness|||Feature phone|||512MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd350.jpg
LG Optimus 3D Cube SU870|||Released 2012, Q3|||148g, 9.6mm thickness|||Android 2.3, up to 4.0|||16GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||MISSING|||1520|||mAh|||Li-Ion|||1|||Black, White|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-3d-2.jpg
LG L20|||Released 2014, July|||13mm thickness|||Android 4.4.2|||4GB 512MB RAM storage, microSDHC slot|||3.0"|||240x320 pixels|||2|||MP|||480p|||512|||MB RAM|||MT6572M|||1540|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l20.jpg
LG Tri Chip C333|||Released 2012, September|||98.2g, 12.1mm thickness|||Feature phone|||78.4MB storage, microSDHC slot|||2.3"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MT6236|||1110|||mAh|||Li-Ion|||1|||Black|||78MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-tri-chip-c333.jpg
LG Aristo 2|||Released 2018, January|||139g, 8.1mm thickness|||Android 7.1.2|||16GB storage, microSDHC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 425|||2410|||mAh|||Li-Ion|||1|||Titan|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-aristo2.jpg
LG C710 Aloha|||Cancelled|||118g, 12.9mm thickness|||Android 2.1|||512MB 256MB RAM storage, microSDHC slot|||3.2"|||480x800 pixels|||5|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-c710-rum.jpg
LG KG300|||Released 2006, November|||89g, 17mm thickness|||Feature phone|||60MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg300.gif
LG K4 (2017)|||Released 2017, March|||138g, 7.9mm thickness|||Android 6.0.1|||8GB/16GB storage, microSDHC|||5.0"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 210|||2500|||mAh|||Li-Ion|||2|||Black, Titan|||1GB,8GB|||MISSING,16GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k4-2017.jpg
LG Optimus EX SU880|||Released 2011, December|||127g, 9.7mm thickness|||Android 2.3.4|||8GB storage, microSDHC|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Nvidia Tegra 2 AP20H|||1500|||mAh|||Li-Ion|||1|||Black & Silver, White & Champagne Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-ex.jpg
LG KG270|||Released 2007, June|||60g, 12.9mm thickness|||Feature phone|||No card slot||| |||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Pink, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg270.gif
LG Optimus Pad V900|||Released 2011, May|||621g, 12.7mm thickness|||Android 3.0|||32GB storage, no card slot|||8.9"|||768x1280 pixels|||5|||MP|||1080p|||MISSING|||MISSING|||Nvidia Tegra 2 T20|||6400|||mAh|||Li-Ion|||1|||Black|||32GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-pad.jpg
LG Prada 3.0|||Released 2012, January|||138g, 8.5mm thickness|||Android 2.3.7, up to 4.0|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||8|||MP|||1080p|||1|||GB RAM|||TI OMAP 4430|||1540|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-prada-3.jpg
LG KE820|||Released 2006, October|||73g, 9.9mm thickness|||Feature phone|||16MB storage, microSD slot|||2.0"|||220x176 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Black|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke820.gif
LG U8138|||Released 2004, Q3|||126g, 22.4mm thickness|||Feature phone|||32MB storage, no card slot||| |||176x220 pixels, 7 lines|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Silver, Blue|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8138.gif
LG T375 Cookie Smart|||Released 2012, Q3|||96g, 10.7mm thickness|||Feature phone|||50MB 128MB ROM 64MB RAM storage, microSDHC slot|||3.2"|||240x320 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||2|||White, Black, Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cookie-smart-t375.jpg
LG G Pro 2|||Released 2014, April|||172g, 8.3mm thickness|||Android 4.4.2, up to 5.0.1, LG Optimus UI|||16GB/32GB storage, microSDXC|||5.9"|||1080x1920 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 800|||3200|||mAh|||Li-Ion|||1|||Titan, White, Silver, Burgundy|||16GB,32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pro-2-new.jpg
LG A230|||Released 2011, October|||80g, 13.9mm thickness|||Feature phone|||25MB storage, miniSD slot|||1.77"|||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||2|||Black|||25MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a230.jpg
LG Cosmos 2|||Released 2011, July|||130g, 16mm thickness|||Feature phone|||microSDHC slot|||2.0"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cosmos-2.jpg
LG G2|||Released 2013, September|||143g, 8.9mm thickness|||Android 4.2.2, up to 5.0.2|||16GB/32GB storage, no card slot|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 800|||3000|||mAh|||Li-Po|||1|||Black, White, Red, Gold|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g2-ofic.jpg
LG K5|||Released 2016, June|||128g, 8.9mm thickness|||Android 5.1.1|||8GB storage, microSDHC|||5.0"|||480x854 pixels|||5|||MP|||1080p|||1|||GB RAM|||MT6582|||1900|||mAh|||Li-Ion|||2|||Gold, Silver, Titan|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k5-.jpg
LG Phoenix P505|||Released 2011, April 17|||91g, 13mm thickness|||Android 2.2, up to 2.3|||160MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Violet|||160MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-phoenix.jpg
LG MG295|||Released 2008|||80g, 19.4mm thickness|||Feature phone|||microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-mg295.jpg
LG Q9|||Released 2019, July|||159g, 7.9mm thickness|||Android 8.1|||64GB storage, microSDXC|||6.1"|||1440x3120 pixels|||16|||MP|||2160p|||4|||GB RAM|||Snapdragon 821|||3000|||mAh|||Li-Ion|||2|||Carmine Red, New Aurora Black, New Moroccan Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q9-.jpg
LG G5300|||Released 2003, Q1|||85g, 22mm thickness|||Feature phone|||No card slot||| |||128x128 pixels, 8 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Silver, Red, Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg5300.gif
LG Optimus GJ E975W|||Released 2013, June|||141.2g, 9.4mm thickness|||Android 4.1.2|||16GB storage, microSDXC|||4.7"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Pro|||2280|||mAh|||Li-Ion|||1|||Black, Red|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-gj.jpg
LG KM555E|||Released 2010, January|||90g, 12mm thickness|||Feature phone|||40MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Silver, Violet|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km555e-new.jpg
LG CU500|||Released 2006, July|||105g, 19.3mm thickness|||Feature phone|||microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Po|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cu500.gif
LG Optimus LTE Tag|||Released 2012, Q3|||141.7, 9.5mm thickness|||Android 2.3, up to 4.0|||16GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MISSING|||1700|||mAh|||Li-Ion|||1|||Black, White|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte-tag.jpg
LG G Pad X 8.0|||Released 2016, June|||309g, 7.9mm thickness|||Android 6.0.1|||16GB/32GB storage, microSDXC|||8.0"|||1200x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||4800|||mAh|||Li-Ion|||1|||White/Gold|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-x-80.jpg
LG Vu Plus|||Released 2010, June|||111.9g, 15.2mm thickness|||Feature phone|||50MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-vu-plus.jpg
LG KU380|||Released 2008|||91g, 17.9mm thickness|||Feature phone|||60MB storage, microSD slot|||1.76"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, White|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku380.jpg
LG GS290 Cookie Fresh|||Released 2010, April|||89g, 12.5mm thickness|||Feature phone|||microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver, Orange/white, Purple/white, Blue/light silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs290-cookie-fresh.jpg
LG KM900 Arena|||Released 2009, April|||105g, 12mm thickness|||Feature phone|||8GB storage, microSDHC|||3.0"|||480x800 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Silver, Titan Black, Dusty Pink|||8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km900-arena.jpg
LG Bello II|||Released 2015, September|||155g, 9.6mm thickness|||Android 5.1.1, LG UI 4|||8GB storage, microSDHC|||5.0"|||480x854 pixels|||8|||MP|||1080p|||1|||GB RAM|||MISSING|||2540|||mAh|||Li-Ion|||2|||White, Titan, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-bello-2.jpg
LG K20 (2019)|||Released 2019, September|||152g, 8.3mm thickness|||Android 9.0 Pie|||16GB storage, microSDHC|||5.45"|||480x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6739|||3000|||mAh|||Li-Ion|||2|||New Aurora Black, New Moroccan Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k20-2019.jpg
LG A7150|||Released 2004, Q4|||110g, 24mm thickness|||Feature phone|||30MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Silver|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lga7150.gif
LG L343i|||Released 2006, August|||86g, 21.9mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||680|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-l343i.gif
LG Spectrum II 4G VS930|||Released 2012, October|||148g, 9.1mm thickness|||Android 4.0|||16GB storage, microSDHC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2150|||mAh|||Li-Ion|||1|||Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-spectrum-ii-vs930.jpg
LG K8|||Released 2016, April|||157g, 8.7mm thickness|||Android 6.0, up to 7.0|||8GB/16GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||MT6735|||2125|||mAh|||Li-Ion|||2|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-k8-.jpg
LG G Pad 8.0 LTE|||Released 2014, August|||344g, 10mm thickness|||Android 4.4.2, up to 5.0.2|||16GB/32GB storage, microSDHC|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||4200|||mAh|||Li-Ion|||1|||Black, White, Luminous Orange, Luminous Blue|||16GB,32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-80-2014.jpg
LG GS200|||Released 2010, January|||85g, 13.8mm thickness|||Feature phone|||microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs200.jpg
LG Optimus Me P350|||Released 2011, February|||110g, 12.2mm thickness|||Android 2.2|||140MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||480p|||140|||MB RAM|||Snapdragon S1|||1280|||mAh|||Li-Ion|||1|||Black, silver, blue, red, pink|||140MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-me-p350.jpg
LG KP110|||Released 2008, May|||65g, 13.4mm thickness|||Feature phone|||1MB storage, microSD slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Cherry, Silver, White|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp110.jpg
LG U8100|||Released 2003, Q3|||120g, 22mm thickness|||Feature phone|||64MB storage, no card slot||| |||176x220 pixels, 7 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Po|||1|||MISSING|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgu8100.gif
LG Optimus LTE SU640|||Released 2012, August|||135g, 10.4mm thickness|||Android 2.3.5, up to 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1830|||mAh|||Li-Ion|||1|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte-su640.jpg
LG GB190|||Released 2009, October|||76g, 13.9mm thickness|||Feature phone|||microSDHC slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb190.jpg
LG L70 D320N|||Released 2014, April|||124g, 9.5mm thickness|||Android 4.4.2, LG UI 3|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||480x800 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 200|||2100|||mAh|||Li-Ion|||1|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l70-d320n.jpg
LG G7 One|||Released 2018, October|||156g, 7.9mm thickness|||Android 8.1, up to Android 10, Android One|||32GB/64GB storage, microSDXC|||6.1"|||1440x3120 pixels|||16|||MP|||2160p|||4|||GB RAM|||Snapdragon 835|||3000|||mAh|||Li-Po|||2|||New Aurora Black, New Moroccan Blue|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g7-one.jpg
LG Optimus L7 II Dual P715|||Released 2013, March|||115.5g, 9.7mm thickness|||Android 4.1.2|||4GB 768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||8|||MP|||480p|||768|||MB RAM|||Snapdragon S4 Play|||2460|||mAh|||Li-Ion|||2|||Black, White|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l7-ii-dual-p715.jpg
LG GT405|||Released 2010, April|||98g, 11.8mm thickness|||Feature phone|||60MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Silver Grey, Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-GT405-ofic.jpg
LG G4c|||Released 2015, June|||136g, 10.2mm thickness|||Android 5.0.2, up to 6.0, LG Optimus UX UI 4|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 410|||2540|||mAh|||Li-Ion|||1|||Metallic Gray, Ceramic White, Shiny Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g4c-1.jpg
LG KB770|||Released 2008, December|||109g, 13mm thickness|||Feature phone|||100MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kb770.jpg
LG KF390|||Released 2009, Q1|||110g, 17.4mm thickness|||Feature phone|||50MB storage, microSDHC slot|||2.0"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf390.jpg
LG Fathom VS750|||Released 2010, June|||152g, 17mm thickness|||Microsoft Windows Mobile 6.5 Professional|||256MB RAM storage, microSDHC slot|||3.2"|||480x800 pixels|||3|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||MISSING|||MISSING|||Li-Po|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-fathom.jpg
LG KP270|||Released 2008|||99g, 16.9mm thickness|||Feature phone|||32MB storage, microSD slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black Rose|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp270.jpg
LG K50|||Released 2019, August|||170g, 8.7mm thickness|||Android 9.0|||32GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||3500|||mAh|||Li-Po|||2|||Aurora Black, Moroccan Blue, Platinum Gray|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k50-.jpg
LG GT400 Viewty Smile|||Released 2010, May|||98g, 11.8mm thickness|||Feature phone|||160MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, White, Pink|||160MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt400-ofic.jpg
LG KG290|||Released 2008, February|||90g, 17.7mm thickness|||Feature phone|||5MB storage, microSD slot|||1.77"|||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black, Gray|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg290.gif
LG X mach|||Released 2016, September|||150g, 8.9mm thickness|||Android 6.0.1|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||12|||MP|||2160p|||3|||GB RAM|||Snapdragon 808|||3000|||mAh|||Li-Ion|||2|||Titan, White|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-mach.jpg
LG Optimus Black P970|||Released 2011, May|||109g, 9.2mm thickness|||Android 2.2, 2.3.4, up to 4.0|||2GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||TI OMAP 3630|||1500|||mAh|||Li-Ion|||1|||Black, Pink, Silver, White, Brown|||512MB,2GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-black.jpg
LG G Pad 8.3 LTE|||Released 2014, March|||339.9g, 8.9mm thickness|||Android 4.2.2, up to 5.0|||16GB storage, microSDXC|||8.3"|||1200x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 600|||4600|||mAh|||Li-Po|||1|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-83-lte-v.jpg
LG Q8 (2017)|||Released 2017, August|||146g, 8mm thickness|||Android 7.0|||32GB storage, microSDXC|||5.2"|||1440x2560 pixels|||16|||MP|||2160p|||4|||GB RAM|||Snapdragon 820|||3000|||mAh|||Li-Ion|||2|||Titan|||32GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q8-.jpg
LG U8180|||Released 2004, Q3|||126g, 22.4mm thickness|||Feature phone|||32MB storage, no card slot||| |||176x220 pixels, 7 lines|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Silver, Orange|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8180.gif
LG Optimus L5 II Dual E455|||Released 2013, April|||100g, 9.2mm thickness|||Android 4.1.2, LG Optimus UI 3|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||MT6575|||1700|||mAh|||Li-Ion|||2|||Indigo Black, White, Pink, Titan|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l5-ii-dual2.jpg
LG KP260|||Released 2009, Q1|||90g, 16.9mm thickness|||Feature phone|||5MB storage, microSD slot|||1.77"|||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp260.jpg
LG Q Stylus|||Released 2018, August|||171g, 8.1mm thickness|||Android 8.1|||32GB/64GB storage, microSDXC|||6.2"|||1080x2160 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||MT6750|||3300|||mAh|||Li-Ion|||2|||Aurora Black, Moroccan Blue, Lavender Violet|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q-.jpg
LG L40 D160|||Released 2014, April|||114g, 11.9mm thickness|||Android 4.4.2, LG UI 3|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon 200|||1700|||mAh|||Li-Ion|||1|||White, Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l40-d160.jpg
LG Optimus Vu P895|||Released 2012, November|||168g, 8.5mm thickness|||Android 4.0.4|||32GB storage, no card slot|||5.0"|||768x1024 pixels|||8|||MP|||1080p|||1|||GB RAM|||Nvidia Tegra 3|||2100|||mAh|||Li-Ion|||1|||Black, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-vu-europe.jpg
LG Watch Style|||Released 2017, February|||46g, 10.8mm thickness|||Android Wear OS 2.1|||4GB 512MB RAM storage, no card slot|||1.2"|||360x360 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon Wear 2100|||240|||mAh|||Li-Ion|||1|||Silver, Titanium, Rose Gold|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-watch-style.jpg
LG C900 Optimus 7Q |||Released 2010, October|||178g, 15.2mm thickness|||Microsoft Windows Phone 7|||16GB storage, No|||3.5"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-7q.jpg
LG Esteem MS910|||Released 2011, October|||172g, 13mm thickness|||Android 2.3.4|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1500|||mAh|||Li-Ion|||1|||Black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/LG-Esteem-MS910.jpg
LG X style|||Released 2016, September|||121g, 6.9mm thickness|||Android 6.0.1|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 210|||2100|||mAh|||Li-Ion|||2|||Black, White, Titan|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-style.jpg
LG GS155|||Released 2010, March|||66.8g, 13.9mm thickness|||Feature phone|||32MB storage, microSD slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Silver, Red, Green, Wine Red|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs155.jpg
LG Stylus 3|||Released 2017, March|||149g, 7.4mm thickness|||Android 7.0|||16GB/32GB storage, microSDXC|||5.7"|||720x1280 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||MT6750|||3200|||mAh|||Li-Ion|||2|||Titan, Pink gold|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylus-3-.jpg
LG W41+|||Released 2021, March 03|||201g, 9.3mm thickness|||Android 10|||128GB storage, microSDXC|||6.55"|||900x1600 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio G35|||5000|||mAh|||Li-Po|||2|||Magic Blue, Laser Blue|||128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w41-plus.jpg
LG GW620|||Released 2009, November|||139g, 15.9mm thickness|||Android 1.5, up to 2.2|||150MB storage, microSDHC slot|||3.0"|||320x480 pixels|||5|||MP|||240p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||1|||Black, Gray, Blue|||150MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gw620.jpg
