model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia 5730 XpressMusic|||Released 2009, June|||135g, 15.4mm thickness|||Symbian, S60 rel. 3.2|||100MB 128MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Red, Monochrome, Blue, Pink|||100MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5730-xpressmusic.jpg
Nokia 105 Dual SIM (2015)|||Released 2015, June|||69.6g, 14.1mm thickness|||Feature phone|||4MB RAM storage, no card slot|||1.4"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||4|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||2|||Black, Cyan, White|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-105-ds-2015.jpg
Nokia 703|||Released Not officially announced yet|||114g, 12mm thickness|||Microsoft Windows Phone 7|||8GB storage, no card slot|||3.7"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||8GB|||512MB|||MISSING
Nokia 6310i|||Released 2002|||111g, 21mm thickness|||Feature phone|||No card slot||| |||96x60 pixels, 6 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||3 - Jet Black, Mistral Beige, Lightning Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6310i.gif
Nokia 5630 XpressMusic|||Released 2009, June|||83g, 12mm thickness|||Symbian, S60 rel. 3.2|||60MB 128MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||Video recorder|||128|||MB RAM|||MISSING|||860|||mAh|||Li-Ion|||1|||Red on black, Blue on grey, Chrome on grey|||60MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5630-e.jpg
Nokia 6730 classic|||Released 2009, July|||83g, 12.6mm thickness|||Symbian, S60 rel. 3.2|||48MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Black|||48MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6730-classic.jpg
Nokia 5.1 Plus (Nokia X5)|||Released 2018, December 05|||160g, 8.1mm thickness|||Android 8.1, up to Android 10, Android One|||32GB/64GB storage, microSDXC|||5.86"|||720x1520 pixels|||13|||MP|||1080p|||3-6|||GB RAM|||Helio P60|||3060|||mAh|||Li-Ion|||2|||Night black, Glacier white, Baltic sea blue|||32GB,64GB|||3GB,4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x5-51-plus.jpg
Nokia 8800|||Released 2005, Q1|||134g, 15mm thickness|||Feature phone|||64MB storage, no card slot|||1.7"|||208x208 pixels|||0.5|||MP|||144p|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Ion|||1|||Silver, Black Edition (for the Russian market)|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800.gif
Nokia 6131 NFC|||Released 2007, Q1|||104g, 20mm thickness|||Feature phone|||11MB storage, microSD slot|||2.2"|||240x320 pixels|||1.3|||MP|||MISSING|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Black, White, Red, Sand|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6131.gif
Nokia E63|||Released 2008, December|||126g, 13mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||120MB storage, microSDHC slot|||2.36"|||320x240 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||1|||Ultramarine Blue, Ruby Red, Black|||120MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e63.jpg
Nokia 5200|||Released 2006, September|||104g, 20.7mm thickness|||Feature phone|||5MB storage, microSD slot|||2.0"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Red, Blue|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5200.gif
Nokia Lumia 800|||Released 2011, November|||142g, 12.1mm thickness|||Microsoft Windows Phone 7.5 Mango, up to 7.8|||16GB storage, no card slot|||3.7"|||480x800 pixels|||8|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1450|||mAh|||Li-Ion|||1|||Black, Cyan, Magenta, White|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-800-ofic.jpg
Nokia 1.3|||Released 2020, April 02|||155g, 9.4mm thickness|||Android 10, up to Android 11, Android One|||16GB storage, microSDXC|||5.71"|||720x1520 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 215|||3000|||mAh|||Li-Po|||2|||Cyan, Charcoal, Sand|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-13.jpg
Nokia 8800 Carbon Arte|||Released 2008, September|||150g, 14.6mm thickness|||Feature phone|||4GB storage, no card slot|||2.0"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-carbon-arte.jpg
Nokia 8910i|||Released 2003, Q1|||112g, 20mm thickness|||Feature phone|||No card slot|||1.25"|||96x65 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no8910i.gif
Nokia C5-05|||Released 2011, December|||93g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||40MB 128MB RAM 256MB ROM storage, microSDHC slot|||3.2"|||360x640 pixels|||2|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black/Aluminium grey, Black Lilac, White Lilac, White/Graphite grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-05.jpg
Nokia 8600 Luna|||Released 2007, May|||143g, 15.9mm thickness|||Feature phone|||128MB storage, no card slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8600.gif
Nokia 7370|||Released 2005, October|||104g, 23mm thickness|||Feature phone|||10MB storage, no card slot|||2.0"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Coffee brown, Warm amber|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7370.gif
Nokia 125|||Released 2020, May 29|||91.3g, 15mm thickness|||Feature phone|||4MB storage, no card slot|||2.4"|||240x320 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, White|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-125-2020.jpg
Nokia 6620|||Released 2004, Q1|||122g, 24mm thickness|||Symbian 7.0s, Series 60 v2.0 UI|||12MB storage, RS-MMC slot|||2.1"|||176x208 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||TI OMAP 1510|||850|||mAh|||Li-Ion|||1|||Light Gray|||12MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6620.gif
Nokia 3110|||Released 1997|||146g with slim battery, 21mm thickness|||Feature phone|||No card slot||| |||4x13 characters|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||400|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||MISSING
Nokia N950|||Released 2011, June|||MISSING|||MeeGo 1.2 Harmattan OS|||8GB storage, no card slot|||4.0"|||480x854 pixels|||12|||MP|||Video recorder|||1|||GB RAM|||TI OMAP 3630|||1320|||mAh|||Li-Ion|||1|||Black|||1GB,8GB|||MISSING,5GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n950.jpg
Nokia 8.1 (Nokia X7)|||Released 2018, December 05|||180g, 8mm thickness|||Android 9.0, up to Android 11, Android One|||64GB/128GB storage, microSDXC|||6.18"|||1080x2280 pixels|||13|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 710|||3500|||mAh|||Li-Ion|||2|||Blue, Silver, Steel, Copper, Iron, Steel|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-81-r.jpg
Nokia Asha 311|||Released 2012, August|||95g, 12.9mm thickness|||Feature phone|||140MB 256MB ROM 128MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1110|||mAh|||Li-Ion|||1|||Dark Grey, Rose Red, Blue, Brown, Sand White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-311.jpg
Nokia Asha 309|||Released 2012, December|||102g, 13.2mm thickness|||Feature phone|||20MB 128MB ROM 64MB RAM storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||1110|||mAh|||Li-Ion|||1|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-309.jpg
Nokia N81|||Released 2007, November|||140g, 17.9mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||12MB 96MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||96|||MB RAM|||MISSING|||1050|||mAh|||Li-Po|||1|||Cobalt blue, Graphite grey|||12MB|||96MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n81.gif
Nokia 5800 Navigation Edition|||Released 2009, October|||109g, 15.5mm thickness|||Symbian 9.4, Series 60 rel. 5|||81MB 128MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Chrome, Black|||81MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5800-navigation-edition.jpg
Nokia 8 Sirocco|||Released 2018, April 23|||177g, 7.5mm thickness|||Android 8.0, up to Android 10, Android One|||128GB storage, no card slot|||5.5"|||1440x2560 pixels|||12|||MP|||2160p|||6|||GB RAM|||Snapdragon 835|||3260|||mAh|||Li-Ion|||2|||Black|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8-sirocco-.jpg
Nokia 6101|||Released 2005, Q1|||97g, 24mm thickness|||Feature phone|||4.4MB storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Black|||4MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/no6101.gif
Nokia Asha 201|||Released 2012, February|||105g, 14mm thickness|||Feature phone|||10MB 64MB ROM 32MB RAM storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||144p|||32|||MB RAM|||MISSING|||1430|||mAh|||Li-Ion|||1|||Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-201.jpg
Nokia N73|||Released 2006, August|||116g, 19mm thickness|||Symbian OS 9.1, S60 3rd edition|||42MB 64MB RAM storage, miniSD slot|||2.4"|||240x320 pixels|||3|||MP|||144p|||64|||MB RAM|||MISSING|||1100|||mAh|||Li-Ion|||1|||Silver Grey/Deep Plum, Frost White/Metallic Red, Black (Music Edition)|||42MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n73.gif
Nokia 3210|||Released 1999|||151g, 22.5mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||User exchangeable front and back covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3210b.gif
Nokia 7700|||Cancelled|||183g, 22mm thickness|||Symbian, Series 90 UI, .2.0|||25MB storage, MMC slot|||3.5"|||640x320 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1510|||1300|||mAh|||Li-Po|||1|||2 - Black, White|||25MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7700.gif
Nokia N93i|||Released 2007, January|||163g, 25mm thickness|||Symbian OS 9.1, S60 3rd edition|||50MB 64MB RAM storage, miniSD slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||64|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Silver, Black|||50MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n93i.gif
Nokia 3200|||Released 2003, Q4|||90g, 21mm thickness|||Feature phone|||1MB storage, no card slot|||1.56"|||128x128 pixels, 5 lines|||0.1|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||MISSING|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3200.gif
Nokia C7 Astound|||Released 2011, April 6th|||130g, 10.5mm thickness|||Symbian^3, up to Nokia Belle OS|||8GB storage, microSDHC|||3.5"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Frosty metal|||8GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-astound.jpg
Nokia 3109 classic|||Released 2007, May|||89g, 15.6mm thickness|||Feature phone|||9MB storage, microSD slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Grey|||9MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3109classic.gif
Nokia 6108|||Released 2003, Q3|||98g, 22.8mm thickness|||Feature phone|||No card slot||| |||128x128 pixels, 8 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||3 -  Silver Blue, Silver Yellow and Silver Rose|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6108.gif
Nokia 7.3|||Cancelled|||8.2mm thickness|||Android 10, Android One|||64GB/128GB storage, microSDXC|||6.5"|||1080x2400 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 690 5G|||4000|||mAh|||Li-Po|||2|||Light blue; others|||64GB,128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-73-r.jpg
Nokia 3530|||Released 2002, Q4|||106g, 17mm thickness|||Feature phone|||No card slot|||1.5"|||96x65 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3530.gif
Nokia 3110 classic|||Released 2007, February|||87g, 15.6mm thickness|||Feature phone|||9MB storage, microSD slot|||1.8"|||128x160 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Pink, Blue|||9MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3110classic.gif
Nokia 5700|||Released 2007, April|||115g, 17mm thickness|||Symbian 9.2, S60 rel. 3.1|||38MB 64MB RAM 128MB ROM storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||240p|||64|||MB RAM|||MISSING|||900|||mAh|||Li-Ion|||1|||Red, Gray, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5700.gif
Nokia X6 8GB (2010)|||Released 2010, July|||122g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||8GB storage, no card slot|||3.2"|||360x640 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Azure, Black,  Amethyst|||8GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x6-8gb.jpg
Nokia E90|||Released 2007, June|||210g, 20mm thickness|||Symbian 9.2, S60 rel. 3.1|||128MB storage, microSDHC slot|||4.0"|||800x352 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Red, Mocha|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e90.gif
Nokia 2626|||Released 2006, November|||91g, 18mm thickness|||Feature phone|||2MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Fiery Red, Spatial Blue, Energetic Copper, WhiteNavy|||2MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2626.gif
Nokia 6610i|||Released 2004, Q1|||87g, 19mm thickness|||Feature phone|||4MB storage, no card slot|||1.5"|||128x128 pixels, 8 lines|||0.1|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||3 - Black, White, Grey|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6610i.gif
Nokia 8110|||Released 1996|||152g, 25mm thickness|||Feature phone|||No card slot||| |||4x13 characters|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||400|||mAh|||Li-Ion|||1|||black|||MISSING|||MISSING|||MISSING
Nokia C7|||Released 2010, October|||130g, 10.5mm thickness|||Symbian^3, up to Nokia Belle OS|||8GB storage, microSDHC|||3.5"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Charcoal black, Frosty metal, Mahogany brown|||8GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c7-ofic.jpg
Nokia Lumia 1320|||Released 2014, January|||220g, 9.8mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||6.0"|||720x1280 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||3400|||mAh|||Li-Ion|||1|||Yellow, white, black, red|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-1320.jpg
Nokia 105 (2019)|||Released 2019, September|||73g, 14.4mm thickness|||Feature phone|||4MB 4MB RAM storage, no card slot|||1.77"|||120x160 pixels|||MISSING|||MISSING|||MISSING|||4|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||2|||Black, Blue, Pink|||4MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2019.jpg
Nokia E61i|||Released 2007, February|||150g, 13.9mm thickness|||Symbian OS 9.1, Series 60 v3.0 UI|||60MB 64MB RAM storage, microSD slot|||2.8"|||320x240 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||Silver, Mocca|||60MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e61i.gif
Nokia 6300i|||Released 2008, April|||93g, 11.7mm thickness|||Feature phone|||30MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Grey|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6300i.jpg
Nokia 110|||Released 2012, June|||80g, 14.5mm thickness|||Feature phone|||10MB storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, Magenta, Lime Green, Cyan|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-110.jpg
Nokia Lumia 630 Dual SIM|||Released 2014, May|||134g, 9.2mm thickness|||Microsoft Windows Phone 8.1|||8GB storage, microSDXC|||4.5"|||480x854 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon 400|||1830|||mAh|||Li-Ion|||2|||Bright Orange, bright green, bright yellow, white, black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-630-new.jpg
Nokia X6 16GB (2010)|||Released 2010, February|||122g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||16GB storage, no card slot|||3.2"|||360x640 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Black, Pink on White, Yellow on White|||16GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x6-16gb-pink.jpg
Nokia C2-01|||Released 2011, March|||89g, 15.3mm thickness|||Feature phone|||43MB 64MB RAM 128MB ROM storage, microSDHC slot|||2.0"|||240x320 pixels|||3|||MP|||240p|||64|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Warm silver, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-01-ofic.jpg
Nokia 8.3 5G|||Released 2020, September 15|||220g, 9mm thickness|||Android 10, up to Android 11, Android One|||64GB/128GB storage, microSDXC|||6.81"|||1080x2400 pixels|||64|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||4500|||mAh|||Li-Po|||2|||Polar Night|||64GB,128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-83-5g.jpg
Nokia 2300|||Released 2003, Q3|||92g, 20mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 4 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no2300.gif
Nokia Asha 501|||Released 2013, June|||98.2g, 12.1mm thickness|||Nokia Asha software platform 1.0, up to 1.4|||128MB 64MB RAM storage, microSDHC slot|||3.0"|||240x320 pixels|||3|||MP|||240p|||64|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Bright Red, Bright Green, Cyan, Yellow, White and Black|||128MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-501-dual-sim.jpg
Nokia E5|||Released 2010, August|||126g, 12.8mm thickness|||Symbian 9.3, Series 60 rel. 3.2|||250MB; 256MB RAM storage, microSDHC slot|||2.36"|||320x240 pixels|||5|||MP|||480p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Carbon Black, Chalk White, Sky Blue, Copper Brown, Silver Grey|||250MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e5-ofic.jpg
Nokia 6.1|||Released 2018, May 06|||172g, 8.2mm thickness|||Android 8.1, up to Android 10, Android One|||32GB/64GB storage, microSDXC|||5.5"|||1080x1920 pixels|||16|||MP|||2160p|||3/4|||GB RAM|||Snapdragon 630|||3000|||mAh|||Li-Ion|||2|||Black/Copper, White/Iron, Blue/Gold|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6-2018.jpg
Nokia E51|||Released 2007, November|||100g, 12mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||130MB 96MB RAM storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||240p|||96|||MB RAM|||MISSING|||1050|||mAh|||Li-Ion|||1|||Black, Silver|||130MB|||96MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e51.gif
Nokia 6681|||Released 2005, Q1|||131g, 20.5mm thickness|||Symbian OS 8.0a, Series 60 2nd Edition|||8MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1710|||900|||mAh|||Li-Ion|||1|||Electric Blue, Pearl White|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6681.gif
Nokia 6610|||Released 2002, Q3|||84g, 17.5mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||3 - Black, White, Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6610.gif
Nokia C6|||Released 2010, July|||150g, 16.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||240MB storage, microSDHC slot|||3.2"|||360x640 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||1|||White, Black|||240MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c6-ofic-new.jpg
Nokia Lumia 830|||Released 2014, September|||150g, 8.5mm thickness|||Microsoft Windows Phone 8.1|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||10|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2200|||mAh|||Li-Ion|||1|||Orange, green, white, black, gold|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-830.jpg
Nokia 9110i Communicator|||Released 1999|||253g, 27mm thickness|||Feature phone|||8MB storage, MMC slot|||4.5"|||640x200 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no9110ib.gif
Nokia N96|||Released 2008, September|||125g, 18mm thickness|||Symbian OS 9.3, S60 rel. 3.2|||16GB storage, microSDHC|||2.8"|||240x320 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Silver, Quartz|||16GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n96.jpg
Nokia C21|||Exp. release 2022, March|||195g, 8.8mm thickness|||Android 11|||32GB/64GB storage, microSDXC|||6.52"|||720x1600 pixels|||8|||MP|||720p|||2/3|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Dark Blue, Warm Gray|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c21-gray.jpg
Nokia G21|||Released 2022, February 15|||190g, 8.5mm thickness|||Android 11|||64GB/128GB storage, microSDXC|||6.5"|||720x1600 pixels|||50|||MP|||1080p|||3/4|||GB RAM|||Unisoc T606|||5050|||mAh|||Li-Po|||2|||Nordic Blue, Dusk|||64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-g21-dusk.jpg
Nokia C2-06|||Released 2011, November|||115g, 17mm thickness|||Feature phone|||10MB storage, microSDHC slot|||2.6"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Graphite|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-C2-06-graphite.jpg
Nokia XR20|||Released 2021, August 04|||248g, 10.6mm thickness|||Android 11|||64GB/128GB storage, microSDXC|||6.67"|||1080x2400 pixels|||48|||MP|||1080p|||4/6|||GB RAM|||Snapdragon 480 5G|||4630|||mAh|||Li-Po|||2|||Ultra Blue, Granite Gray|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-xr20-ultra-blue.jpg
Nokia 3310 (2017)|||Released 2017, May|||85g, 12.8mm thickness|||Feature phone|||16MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||16|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Warm Red (Glossy), Dark Blue (Matte), Yellow (Glossy), Grey (Matte)|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3310-2017-orig.jpg
