model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
HTC Desire 12|||Released 2018, May|||137g, 8.2mm thickness|||Android 7.x|||16GB/32GB storage, microSDXC|||5.5"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||MT6739|||2730|||mAh|||Li-Ion|||2|||Cool Black, Warm Silver|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12.jpg
HTC EVO View 4G|||Released 2011, June 24|||425g, 13mm thickness|||Android 2.4, Sense UI|||32GB storage, microSDHC|||7.0"|||600x1024 pixels|||5|||MP|||720p|||1|||GB RAM|||MISSING|||4000|||mAh|||Li-Ion|||1|||Silver|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/HTC-EVO-View-4G.jpg
HTC Desire 626 (USA)|||Released 2015, August|||140g, 8.2mm thickness|||Android 5.1, Sense 7 UI|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1.5|||GB RAM|||Snapdragon 210|||2000|||mAh|||Li-Ion|||1|||Black, White, Gray, Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626s.jpg
HTC Desire 516 dual sim|||Released 2014, June|||160g, 9.7mm thickness|||Android 4.2.2, Sense UI 5.1|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 200|||1950|||mAh|||Li-Po|||2|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-516.jpg
HTC Desire 700|||Released 2014, January|||149g, 10.3mm thickness|||Android 4.1.2, Sense UI 5|||8GB storage, microSDXC|||5.0"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Spreadtrum Shark|||2100|||mAh|||Li-Po|||2|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-700.jpg
HTC Desire 728 dual sim|||Released 2015, November|||153g, 7.9mm thickness|||Android 5.1.1, Sense UI|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||MT6753|||2800|||mAh|||Li-Po|||2|||White, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-728.jpg
HTC HD7|||Released 2010, October|||162g, 11.2mm thickness|||Microsoft Windows Phone 7|||8GB/16GB storage, no card slot|||4.3"|||480x800 pixels|||5|||MP|||720p|||576|||MB RAM|||Snapdragon S1|||1230|||mAh|||Li-Ion|||1|||Black|||576MB,8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-hd7-ofic.jpg
HTC Desire 501 dual sim|||Released 2014, February|||130g, 9.8mm thickness|||Android 4.1, Sense UI 4+|||8GB storage, microSDXC|||4.3"|||480x800 pixels|||8|||MP|||720p|||1|||GB RAM|||NovaThor U8500|||2100|||mAh|||Li-Ion|||2|||Black, White, Pink|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-501-dualsim.jpg
HTC 7 Trophy|||Released 2010, October|||140g, 12mm thickness|||Microsoft Windows Phone 7|||8GB storage, no card slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||576|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Black|||8GB|||576MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-trophy-ofic.jpg
HTC One Remix|||Released 2014, July|||137g, 10.6mm thickness|||Android 4.4.2, Sense UI|||16GB storage, microSDXC|||4.5"|||720x1280 pixels|||13|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 400|||2100|||mAh|||Li-Po|||1|||Gunmetal Gray, Glacial Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-remix.jpg
HTC One XL|||Released 2012, May|||129g, 8.9mm thickness|||Android 4.0, up to 4.1, Sense UI|||32GB storage, no card slot|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1800|||mAh|||Li-Po|||1|||Gray, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-xl-global.jpg
HTC One mini|||Released 2013, August|||122g, 9.3mm thickness|||Android 4.2.2, up to 5.0, Sense UI|||16GB storage, no card slot|||4.3"|||720x1280 pixels|||4|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||1800|||mAh|||Li-Po|||1|||Glacial Silver, Stealth Black, Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-mini-ofic.jpg
HTC First|||Released 2013, April|||123.9g, 8.9mm thickness|||Android 4.1, Facebook Home UI|||16GB storage, no card slot|||4.3"|||720x1280 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2000|||mAh|||Li-Po|||1|||White, Black, Red, Pale Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-first.jpg
HTC Touch HD T8285|||Released 2008, December|||146g, 12mm thickness|||Microsoft Windows Mobile 6.1 Professional|||288MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||144p|||288|||MB RAM|||MSM7201A|||1350|||mAh|||Li-Ion|||1|||Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/HTC-Touch-HD-T8285-Blackstone.jpg
HTC Wildfire E3|||Released 2021, April 11|||186g, 9mm thickness|||Android 10|||64GB/128GB storage, microSDXC|||6.52"|||720x1560 pixels|||13|||MP|||1080p|||4|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Blue, Black|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e3.jpg
HTC Rhyme CDMA|||Released 2011, September|||130g, 10.9mm thickness|||Android 2.3, Sense UI 3.5|||4GB 768MB RAM storage, microSDHC slot|||3.7"|||480x800 pixels|||5|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1600|||mAh|||Li-Ion|||1|||Clearwater, Hourglass, Plum|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme-cdma.jpg
HTC Desire 19+|||Released 2019, August 07|||170g, 8.5mm thickness|||Android 9|||64GB/128GB storage, microSDXC|||6.2"|||720x1520 pixels|||13|||MP|||1080p|||4/6|||GB RAM|||Helio P35|||3850|||mAh|||Li-Ion|||2|||Star Can Blue, Jasmine White|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-19-plus-.jpg
HTC One M8s|||Released 2015, May|||160g, 9.6mm thickness|||Android 5, Sense UI 7|||16GB/32GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 615|||2840|||mAh|||Li-Po|||1|||Gunmetal Gray, Glacial Silver, Amber Gold|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8s.jpg
HTC One M8 Prime|||Cancelled|||9.4mm thickness|||Android 4.4.2, Sense UI|||16GB/32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||5|||MP|||1080p|||3|||GB RAM|||MISSING|||MISSING|||MISSING|||Li-Po|||1|||Gunmetal Gray, Glacial Silver, Amber Gold|||16GB,32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-prime-m8.jpg
HTC Touch Viva|||Released 2008, October|||110g, 15.8mm thickness|||Microsoft Windows Mobile 6.1 Professional|||128MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||128|||MB RAM|||TI OMAP 850|||1100|||mAh|||Li-Ion|||1|||Storm Gray|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch--viva.jpg
HTC Status|||Released 2011, July 17|||120g, 10.7mm thickness|||Android 2.3|||512MB 512MB RAM storage, microSDHC slot|||2.6"|||480x320 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1250|||mAh|||Li-Ion|||1|||Black, Silver|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-status.jpg
HTC Wildfire R70|||Cancelled|||186g, 8.9mm thickness|||Android 9|||32GB storage, microSDXC|||6.53"|||720x1560 pixels|||16|||MP|||1080p|||2|||GB RAM|||Helio P23|||4000|||mAh|||Li-Po|||2|||Aurora Blue, Night black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-r70-.jpg
HTC Vivid|||Released 2011, November|||176.9g, 11.2mm thickness|||Android 2.3.4, up to 4.0, Sense UI|||16GB storage, microSDHC|||4.5"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1620|||mAh|||Li-Ion|||1|||Black, White|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-vivid.jpg
HTC Nexus 9|||Released 2014, November|||425g (Wi-Fi) / 436g (3G/LTE), 8mm thickness|||Android 5.0, up to 7.1.1|||16GB/32GB storage, no card slot|||8.9"|||1536x2048 pixels|||8|||MP|||1080p|||2|||GB RAM|||Nvidia Tegra K1|||6700|||mAh|||Li-Po|||1|||Indigo Black, Lunar White, Sand|||2GB,16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-nexus-9.jpg
HTC Desire VC|||Released 2012, July|||119g, 9.5mm thickness|||Android 4.0, Sense UI 4|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1650|||mAh|||Li-Ion|||2|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-vc.jpg
HTC Incredible S|||Released 2011, February|||135.5g, 11.7mm thickness|||Android 2.2, 2.3, up to 4.0, Sense UI 3.6|||1.1GB 768MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||8|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1450|||mAh|||Li-Ion|||1|||Black, Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-incredible-s1.jpg
HTC Desire 520|||Released 2015, November|||9.1mm thickness|||Android 5.1, Sense 7 UI|||8GB storage, microSDXC|||4.5"|||480x854 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 210|||2000|||mAh|||Li-Ion|||1|||Slate Gray|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-520.jpg
HTC Magic|||Released 2009, May|||118.5g, 13.7mm thickness|||Android 1.6|||288MB RAM storage, microSD slot|||3.2"|||320x480 pixels|||3|||MP|||240p|||288|||MB RAM|||MSM7200A|||1340|||mAh|||Li-Ion|||1|||White, Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-magic.jpg
HTC Desire HD|||Released 2010, October|||164g, 11.8mm thickness|||Android 2.2, 2.3, not up to 4.0, Sense UI|||1.5GB; 768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||8|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1230|||mAh|||Li-Ion|||1|||Black, Brown|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-hd-new.jpg
HTC Inspire 4G|||Released 2011, February|||163.9g, 11.7mm thickness|||Android 2.2, up to 2.3, Sense UI|||4GB 768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||8|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1230|||mAh|||Li-Ion|||1|||Black, Brown, Red|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-inspire-4g.jpg
HTC 10|||Released 2016, April 12|||161g, 9mm thickness|||Android 6.0.1, up to Android 8.0, Sense UI|||32GB/64GB storage, microSDXC|||5.2"|||1440x2560 pixels|||12|||MP|||2160p|||4|||GB RAM|||Snapdragon 820|||3000|||mAh|||Li-Ion|||1|||Carbon Gray, Topaz Gold, Glacier Silver, Camellia Red|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-10-r.jpg
HTC Glacier|||Released Not officially announced yet|||MISSING|||Android 2.2, Sense UI|||768MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||MISSING|||MISSING|||Li-Ion|||1|||Black|||768MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-glacier.jpg
HTC Tattoo|||Released 2009, September|||113g, 14mm thickness|||Android 1.6, Sense UI|||256MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||3|||MP|||144p|||256|||MB RAM|||Snapdragon S1|||1100|||mAh|||Li-Ion|||1|||Brown, White, Graphite, Black, Violet|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-tatoo.jpg
HTC Touch 3G|||Released 2008, November|||96g, 14.5mm thickness|||Microsoft Windows Mobile 6.1 Professional|||192MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||192|||MB RAM|||Snapdragon S1|||1100|||mAh|||Li-Ion|||1|||Sophisticated black, Noble gold, Sparkle blue, Modern brown|||192MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch--3g.jpg
HTC Desire 326G dual sim|||Released 2015, June|||146g, 9.7mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||8|||MP|||1080p|||1|||GB RAM|||Spreadtrum SC7731G|||2000|||mAh|||Li-Ion|||2|||White Birch, Black Onyx|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-326g.jpg
HTC One A9|||Released 2015, November|||143g, 7.3mm thickness|||Android 6.0, up to 7.0, Sense UI|||16GB/32GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 617|||2150|||mAh|||Li-Ion|||1|||Carbon Gray, Opal Silver, Topaz Gold, Deep Garnet, Pink|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-a9-new.jpg
HTC DROID Incredible 2|||Released 2011, April|||135g, 12.2mm thickness|||Android 2.2, up to 4.0, Sense UI|||1.1GB 768MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||8|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1450|||mAh|||Li-Ion|||1|||Black, Red, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible-2.jpg
HTC Desire 626G+|||Released 2015, April|||138g, 8.2mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||MT6592|||2000|||mAh|||Li-Po|||2|||White Birch, Purple Fire, Blue Lagoon|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626g-plus.jpg
HTC P3300|||Released 2006, September|||127g, 16.8mm thickness|||Microsoft Windows Mobile 5.0 PocketPC|||64MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||64|||MB RAM|||TI OMAP 850|||1250|||mAh|||Li-Ion|||1|||Silver|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-p3300.gif
HTC Rhyme|||Released 2011, October|||130g, 10.9mm thickness|||Android 2.3.4, up to 4.0, Sense UI 3.6|||4GB 768MB RAM storage, microSDHC slot|||3.7"|||480x800 pixels|||5|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1600|||mAh|||Li-Ion|||1|||Clearwater, Hourglass, Plum|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme.jpg
HTC Ville|||Released Exp. release 2012, Q2|||9.9mm thickness|||Android 4.0, Sense UI 4|||microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||MISSING|||MISSING|||MISSING|||1650|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/HTC-Ville.jpg
HTC S630|||Released 2006, September|||120g, 13.5mm thickness|||Microsoft Windows Mobile 6.0 Standard Edition|||64MB RAM storage, microSD slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MISSING|||1050|||mAh|||Li-Po|||1|||MISSING|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-s630.gif
HTC Smart|||Released 2010, March|||108g, 12.8mm thickness|||Feature phone|||256MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-smart.jpg
HTC Touch|||Released 2007, June|||112g, 13.9mm thickness|||Microsoft Windows Mobile 6.0 Professional|||64/128MB RAM storage, microSD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||128|||MB RAM|||TI OMAP 850|||1100|||mAh|||Li-Ion|||1|||Soft Black, Wasabi Green, White, Burgundy|||64MB,128MB|||128MB,256MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch.gif
HTC Desire 500|||Released 2013, September|||123g, 9.9mm thickness|||Android 4.1.2, Sense UI 5|||4GB 1GB RAM storage, microSDXC slot|||4.3"|||480x800 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon S4 Play|||1800|||mAh|||Li-Ion|||2|||Black, Silver|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-500.jpg
HTC Arrive|||Released 2011, March|||185g, 15.5mm thickness|||Microsoft Windows Phone 7|||8GB/16GB storage, no card slot|||3.6"|||480x800 pixels|||5|||MP|||720p|||576|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||8GB,16GB|||576MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-7-pro.jpg
HTC 8XT|||Released 2013, June|||120g, 9.9mm thickness|||Microsoft Windows Phone 8|||8GB storage, microSDXC|||4.3"|||480x800 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||1800|||mAh|||Li-Po|||1|||Violet|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-8xt.jpg
HTC Desire 526|||Released 2015, August|||156g, 9.9mm thickness|||Android 5.1, Sense 7 UI|||8GB storage, microSDXC|||4.7"|||540x960 pixels|||8|||MP|||720p|||1.5|||GB RAM|||Snapdragon 210|||2000|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-526.jpg
HTC One V|||Released 2012, April|||115g, 9.2mm thickness|||Android 4.0.3, not up to 4.1, Sense UI 4|||4GB storage, microSDHC slot|||3.7"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1500|||mAh|||Li-Ion|||1|||Black, Brown|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-v.jpg
HTC Touch Diamond|||Released 2008, May|||110g, 11.5mm thickness|||Microsoft Windows Mobile 6.1 Professional|||4GB 192MB RAM storage, no card slot|||2.8"|||480x640 pixels|||3|||MP|||144p|||192|||MB RAM|||MSM7201A|||900|||mAh|||Li-Ion|||1|||Black, White|||4GB|||192MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch-diamond.jpg
HTC Lead|||Released Not officially announced yet|||MISSING|||Android 2.3, Sense UI|||768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||Video recorder|||768|||MB RAM|||Broadcom BCM4329|||MISSING|||MISSING|||Li-Ion|||1|||Black|||768MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-lead.jpg
HTC One M9s|||Released 2015, November|||158g, 9.6mm thickness|||Android 5.1, Sense UI 7|||16GB storage, microSDXC|||5.0"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Helio X10|||2840|||mAh|||Li-Po|||1|||Dazzling Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9s-.jpg
HTC Desire SV|||Released 2012, November|||131g, 10.7mm thickness|||Android 4.0.4, Sense UI|||4GB 768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||8|||MP|||480p|||768|||MB RAM|||Snapdragon S4 Play|||1620|||mAh|||Li-Ion|||2|||Radical Yellow, Stealth Black|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-sv.jpg
HTC Pure|||Released 2009, October|||117.5g, 13.7mm thickness|||Microsoft Windows Mobile 6.5 Professional|||288MB RAM storage, microSD slot|||3.2"|||480x800 pixels|||5|||MP|||480p|||288|||MB RAM|||MSM7201A|||1100|||mAh|||Li-Ion|||1|||Black|||288MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-pure.jpg
HTC Wildfire E1 lite|||Released 2020, September 24|||160g, 8.9mm thickness|||Android 10|||16GB storage, microSDHC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Helio A20|||3000|||mAh|||Li-Ion|||2|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1-lite.jpg
HTC HD7S|||Released 2011, June|||162g, 11.2mm thickness|||Microsoft Windows Phone 7|||16GB storage, no card slot|||4.3"|||480x800 pixels|||5|||MP|||720p|||576|||MB RAM|||Snapdragon S1|||1230|||mAh|||Li-Ion|||1|||Black|||16GB|||576MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-hd7s.jpg
HTC Desire U|||Released 2013, June|||114g, 9.3mm thickness|||Android 4.0|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||MISSING|||1650|||mAh|||Li-Ion|||2|||White, Black, Orange|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-u-t327w.jpg
HTC Desire Eye|||Released 2014, November|||154g, 8.5mm thickness|||Android 4.4.4, up to 6.1, Sense UI 7|||16GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 801|||2400|||mAh|||Li-Po|||1|||Blue, Red, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-desire-eye-ofic1.jpg
HTC Touch Dual|||Released 2007, November|||120g, 15.8mm thickness|||Microsoft Windows Mobile 6.0 Professional|||128MB RAM storage, microSD slot|||2.6"|||240x320 pixels|||2|||MP|||Video recorder|||128|||MB RAM|||MSM7200|||1120|||mAh|||Li-Ion|||1|||Silver|||128MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-touch-dual.gif
HTC One M9+|||Released 2015, May|||168g, 9.6mm thickness|||Android 5.2, up to 6, Sense UI 7|||32GB storage, microSDXC|||5.2"|||1440x2560 pixels|||20|||MP|||2160p|||3|||GB RAM|||Helio X10|||2840|||mAh|||Li-Po|||1|||Gunmetal Gray, Silver Gold, Amber Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-plus-new.jpg
HTC S740|||Released 2008, November|||140g, 16.3mm thickness|||Microsoft Windows Mobile 6.1 Standard|||256MB RAM storage, microSD slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||256|||MB RAM|||Snapdragon S1|||1050|||mAh|||Li-Po|||1|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-s740.jpg
HTC One SV|||Released 2013, January|||122g, 9.2mm thickness|||Android 4.0.4, up to 4.1.2, Sense UI|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1800|||mAh|||Li-Ion|||1|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-sv.jpg
HTC Desire 825|||Released 2016, April|||155g, 7.4mm thickness|||Android 6.0|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 400|||2700|||mAh|||Li-Ion|||2|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-a56-desire-825.jpg
HTC EVO Shift 4G|||Released 2011, January|||130g, 16mm thickness|||Android 2.2, up to 2.3, Sense UI|||2GB 512MB RAM storage, microSDHC slot|||3.6"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1500|||mAh|||Li-Ion|||1|||Black|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-shift-evo4-new.jpg
HTC U11|||Released 2017, June 10|||169g, 7.9mm thickness|||Android 7.1, up to Android 9.0, Sense UI|||64GB/128GB storage, microSDXC|||5.5"|||1440x2560 pixels|||12|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 835|||3000|||mAh|||Li-Ion|||2|||Amazing Silver, Sapphire Blue, Brilliant Black, Ice White, Solar Red|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-u11.jpg
HTC HD mini|||Released 2010, April|||110g, 11.7mm thickness|||Microsoft Windows Mobile 6.5.3 Professional|||384MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||5|||MP|||480p|||384|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Ion|||1|||Black|||384MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-hd-mini.jpg
HTC Droid Incredible|||Released 2010, April|||130g, 11.9mm thickness|||Android 2.1, Sense UI|||8GB storage, microSDHC|||3.7"|||480x800 pixels|||8|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||Black|||8GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible.jpg
HTC Rider|||Released Not officially announced yet|||MISSING|||Android OS, Sense UI|||1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||Snapdragon S3|||MISSING|||MISSING|||Li-Ion|||1|||Black|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/htc-rider-new.jpg
HTC One E9+|||Released 2015, May|||150g, 7.5mm thickness|||Android 5, up to 6, Sense UI 7|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||3|||GB RAM|||Helio X10|||2800|||mAh|||Li-Po|||2|||Meteor Gray, Classic Rose Gold, Gold Sepia|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9plus.jpg
HTC One X+|||Released 2012, November|||135g, 8.9mm thickness|||Android 4.1.1, Sense UI 4|||32GB/64GB storage, no card slot|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||NVIDIA Tegra 3 AP37|||2100|||mAh|||Li-Ion|||1|||Stealth Black, Polar White|||32GB,64GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/htc-one-x-plus-ofic.jpg
HTC ThunderBolt 4G|||Released 2011, March|||164g, 13mm thickness|||Android 2.2, up to 4.0, Sense UI 2|||4GB 768MB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||8|||MP|||720p|||768|||MB RAM|||Snapdragon S2|||1400|||mAh|||Li-Ion|||1|||Black|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/htc-thunderbolt-verizon.jpg
